body_pre,inter_body,body_post,weight,dn_type,path,hops,motor_type
10360,803828,801375,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,803828,801148,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,803828,800158,9,DNa02,via_interneuron,2,Ti extensor MN
10360,803828,808453,8,DNa02,via_interneuron,2,Tr extensor MN
10360,803828,807854,6,DNa02,via_interneuron,2,Sternal adductor MN
10360,803828,800316,5,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803828,801693,3,DNa02,via_interneuron,2,Fe reductor MN
10360,803828,905661,3,DNa02,via_interneuron,2,Tr extensor MN
10360,803828,805511,1,DNa02,via_interneuron,2,MNad33
10360,803828,906235,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803828,914852,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,803828,905928,1,DNa02,via_interneuron,2,Tr flexor MN
10360,803828,869369,1,DNa02,via_interneuron,2,MNhl65
10360,801364,805313,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801364,1050045395,9,DNa02,via_interneuron,2,"DVMn 3a, b"
10360,801364,820896,5,DNa02,via_interneuron,2,Ta levator MN
10360,801364,808011,5,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801364,803599,4,DNa02,via_interneuron,2,"DVMn 2a, b"
10360,801364,807924,3,DNa02,via_interneuron,2,"DVMn 2a, b"
10360,801364,803314,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801364,810535,2,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,801364,806898,2,DNa02,via_interneuron,2,Fe reductor MN
10360,801364,825721,2,DNa02,via_interneuron,2,Ta depressor MN
10360,801364,801469,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801364,811652,1,DNa02,via_interneuron,2,Fe reductor MN
10360,801364,820110,1,DNa02,via_interneuron,2,Ta levator MN
10360,801364,1050091581,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,801049,800578,9,DNa02,via_interneuron,2,Fe reductor MN
10360,801049,801434,9,DNa02,via_interneuron,2,MNad19
10360,801049,800175,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801049,802215,9,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801049,804195,9,DNa02,via_interneuron,2,MNad14
10360,801049,803147,9,DNa02,via_interneuron,2,Ti flexor MN
10360,801049,800851,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801049,801304,9,DNa02,via_interneuron,2,MNad42
10360,801049,803342,9,DNa02,via_interneuron,2,MNad11
10360,801049,804919,9,DNa02,via_interneuron,2,Ti flexor MN
10360,801049,806817,8,DNa02,via_interneuron,2,MNad11
10360,801049,801548,8,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,801049,902310,8,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801049,803992,5,DNa02,via_interneuron,2,MNad14
10360,801049,803904,5,DNa02,via_interneuron,2,MNad10
10360,801049,805974,5,DNa02,via_interneuron,2,MNad05
10360,801049,802164,5,DNa02,via_interneuron,2,MNad14
10360,801049,906520,4,DNa02,via_interneuron,2,MNad40
10360,801049,906111,4,DNa02,via_interneuron,2,MNad20
10360,801049,807713,4,DNa02,via_interneuron,2,MNad02
10360,801049,800608,4,DNa02,via_interneuron,2,MNad19
10360,801049,806643,3,DNa02,via_interneuron,2,MNad05
10360,801049,804326,3,DNa02,via_interneuron,2,MNad14
10360,801049,800504,3,DNa02,via_interneuron,2,Sternotrochanter MN
10360,801049,803946,2,DNa02,via_interneuron,2,MNad10
10360,801049,805776,2,DNa02,via_interneuron,2,MNad06
10360,801049,805881,2,DNa02,via_interneuron,2,MNad05
10360,801049,801736,1,DNa02,via_interneuron,2,MNhl62
10360,801049,806014,1,DNa02,via_interneuron,2,MNad46
10360,801049,807694,1,DNa02,via_interneuron,2,MNad16
10360,801049,808888,1,DNa02,via_interneuron,2,MNad16
10360,904975,801761,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,904975,800962,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,904975,807395,9,DNa02,via_interneuron,2,MNml29
10360,904975,800776,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,904975,803499,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,904975,902719,9,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,904975,802521,9,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,904975,905145,9,DNa02,via_interneuron,2,Fe reductor MN
10360,904975,818996,4,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,822437,801148,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,822437,801090,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,822437,801375,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,822437,808453,9,DNa02,via_interneuron,2,Tr extensor MN
10360,822437,801267,9,DNa02,via_interneuron,2,MNhl02
10360,822437,905849,9,DNa02,via_interneuron,2,Tergotr. MN
10360,822437,905792,6,DNa02,via_interneuron,2,MNhl01
10360,822437,906235,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,822437,800158,2,DNa02,via_interneuron,2,Ti extensor MN
10360,822437,800316,1,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,822437,801335,1,DNa02,via_interneuron,2,MNhl59
10360,822437,803684,1,DNa02,via_interneuron,2,MNad36
10360,822437,801932,1,DNa02,via_interneuron,2,
10360,822437,903643,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,822437,905661,1,DNa02,via_interneuron,2,Tr extensor MN
10360,808749,801148,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,808749,801267,9,DNa02,via_interneuron,2,MNhl02
10360,808749,801090,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,808749,905849,9,DNa02,via_interneuron,2,Tergotr. MN
10360,808749,801375,9,DNa02,via_interneuron,2,Sternotrochanter MN
10360,808749,905792,9,DNa02,via_interneuron,2,MNhl01
10360,808749,808453,9,DNa02,via_interneuron,2,Tr extensor MN
10360,808749,902962,9,DNa02,via_interneuron,2,Fe reductor MN
10360,808749,903090,9,DNa02,via_interneuron,2,MNhl62
10360,808749,939950,4,DNa02,via_interneuron,2,MNhl60
10360,808749,801335,3,DNa02,via_interneuron,2,MNhl59
10360,808749,800316,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,808749,809935,3,DNa02,via_interneuron,2,Ti extensor MN
10360,808749,906235,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,808749,802731,2,DNa02,via_interneuron,2,MNhl59
10360,808749,803717,2,DNa02,via_interneuron,2,MNad35
10360,808749,903642,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,904674,806898,8,DNa02,via_interneuron,2,Fe reductor MN
10360,904674,811652,8,DNa02,via_interneuron,2,Fe reductor MN
10360,904674,820896,8,DNa02,via_interneuron,2,Ta levator MN
10360,904674,804257,8,DNa02,via_interneuron,2,Ti extensor MN
10360,904674,815678,8,DNa02,via_interneuron,2,Ti extensor MN
10360,904674,801824,4,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,904674,802072,2,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,904674,1050015101,2,DNa02,via_interneuron,2,ltm MN
10360,904674,803314,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,904674,813566,1,DNa02,via_interneuron,2,Fe reductor MN
10360,904674,817509,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,904674,817210,1,DNa02,via_interneuron,2,Ta levator MN
10360,904674,924189,1,DNa02,via_interneuron,2,ltm MN
10360,802999,905145,8,DNa02,via_interneuron,2,Fe reductor MN
10360,802999,801761,7,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802999,805313,6,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802999,803499,5,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802999,800962,5,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802999,821769,4,DNa02,via_interneuron,2,Fe reductor MN
10360,802999,811652,4,DNa02,via_interneuron,2,Fe reductor MN
10360,802999,807395,4,DNa02,via_interneuron,2,MNml29
10360,802999,800776,3,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,802999,808011,3,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802999,801946,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802999,801477,3,DNa02,via_interneuron,2,MNml81
10360,802999,823132,3,DNa02,via_interneuron,2,Fe reductor MN
10360,802999,818996,3,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,802999,803830,2,DNa02,via_interneuron,2,Fe reductor MN
10360,802999,813566,2,DNa02,via_interneuron,2,Fe reductor MN
10360,802999,815854,2,DNa02,via_interneuron,2,Sternal adductor MN
10360,802999,805410,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,803384,801469,8,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803384,801918,8,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,803384,802072,8,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,803384,805745,8,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,803384,801824,8,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,803384,815854,8,DNa02,via_interneuron,2,Sternal adductor MN
10360,803384,811652,8,DNa02,via_interneuron,2,Fe reductor MN
10360,803384,806898,7,DNa02,via_interneuron,2,Fe reductor MN
10360,803384,803830,6,DNa02,via_interneuron,2,Fe reductor MN
10360,803384,817210,3,DNa02,via_interneuron,2,Ta levator MN
10360,803384,804257,2,DNa02,via_interneuron,2,Ti extensor MN
10360,801084,800578,8,DNa02,via_interneuron,2,Fe reductor MN
10360,801084,800175,8,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801084,801715,8,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801084,802964,8,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801084,801492,8,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,801084,804078,8,DNa02,via_interneuron,2,MNhl29
10360,801084,902310,8,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,801084,904184,8,DNa02,via_interneuron,2,Sternal adductor MN
10360,801084,936696,8,DNa02,via_interneuron,2,MNhl65
10360,801084,820350,7,DNa02,via_interneuron,2,Fe reductor MN
10360,801084,821154,4,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,801084,1050100010,1,DNa02,via_interneuron,2,Ti flexor MN
10360,801084,1050202259,1,DNa02,via_interneuron,2,MNhl65
10360,803034,802120,8,DNa02,via_interneuron,2,b3 MN
10360,803034,801899,8,DNa02,via_interneuron,2,MNad42
10360,803034,800637,8,DNa02,via_interneuron,2,i1 MN
10360,803034,802500,8,DNa02,via_interneuron,2,MNad40
10360,803034,903152,8,DNa02,via_interneuron,2,ADNM1 MN
10360,803034,800474,8,DNa02,via_interneuron,2,MNhm42
10360,803034,804131,8,DNa02,via_interneuron,2,hg2 MN
10360,803034,801362,8,DNa02,via_interneuron,2,MNad41
10360,803034,803378,8,DNa02,via_interneuron,2,MNnm11
10360,803034,906003,8,DNa02,via_interneuron,2,MNhm43
10360,803034,802659,8,DNa02,via_interneuron,2,MNhm03
10360,803034,803891,8,DNa02,via_interneuron,2,hg2 MN
10360,803034,806403,6,DNa02,via_interneuron,2,MNnm14
10360,803034,803558,2,DNa02,via_interneuron,2,MNnm10
10360,803034,803582,2,DNa02,via_interneuron,2,MNnm10
10360,803034,802923,1,DNa02,via_interneuron,2,MNnm03
10360,803034,800917,1,DNa02,via_interneuron,2,hg1 MN
10360,803034,801998,1,DNa02,via_interneuron,2,DLMn c-f
10360,803034,800573,1,DNa02,via_interneuron,2,i2 MN
10360,803034,803717,1,DNa02,via_interneuron,2,MNad35
10360,803034,806489,1,DNa02,via_interneuron,2,MNnm14
10360,803034,807638,1,DNa02,via_interneuron,2,MNad02
10360,803034,905617,1,DNa02,via_interneuron,2,MNnm09
10360,803034,853504,1,DNa02,via_interneuron,2,"MNnm07,MNnm12"
10360,806712,802232,8,DNa02,via_interneuron,2,Tr flexor MN
10360,806712,800589,8,DNa02,via_interneuron,2,Tr flexor MN
10360,806712,803086,8,DNa02,via_interneuron,2,MNml29
10360,806712,803226,8,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,806712,801768,8,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,806712,804078,8,DNa02,via_interneuron,2,MNhl29
10360,806712,802964,8,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,806712,800541,4,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,806712,801715,3,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,806712,800175,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,806712,802509,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,806712,806489,2,DNa02,via_interneuron,2,MNnm14
10360,806712,811400,2,DNa02,via_interneuron,2,MNxm02
10360,806712,902492,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,806712,936696,2,DNa02,via_interneuron,2,MNhl65
10360,806712,801492,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,806712,800578,1,DNa02,via_interneuron,2,Fe reductor MN
10360,806712,802251,1,DNa02,via_interneuron,2,MNad34
10360,806712,802407,1,DNa02,via_interneuron,2,Sternotrochanter MN
10360,806712,804025,1,DNa02,via_interneuron,2,Fe reductor MN
10360,806712,815246,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,806712,816018,1,DNa02,via_interneuron,2,Sternal adductor MN
10360,806712,840981,1,DNa02,via_interneuron,2,Tr extensor MN
10360,802117,802806,8,DNa02,via_interneuron,2,MNhm03
10360,802117,800847,8,DNa02,via_interneuron,2,hg4 MN
10360,802117,800762,8,DNa02,via_interneuron,2,MNad41
10360,802117,800241,8,DNa02,via_interneuron,2,hg1 MN
10360,802117,801304,8,DNa02,via_interneuron,2,MNad42
10360,802117,803378,8,DNa02,via_interneuron,2,MNnm11
10360,802117,800606,8,DNa02,via_interneuron,2,MNwm35
10360,802117,800474,8,DNa02,via_interneuron,2,MNhm42
10360,802117,801678,8,DNa02,via_interneuron,2,ADNM1 MN
10360,802117,906520,8,DNa02,via_interneuron,2,MNad40
10360,802117,800621,6,DNa02,via_interneuron,2,Ti extensor MN
10360,802117,801021,6,DNa02,via_interneuron,2,hg3 MN
10360,802117,803891,6,DNa02,via_interneuron,2,hg2 MN
10360,802117,834952,5,DNa02,via_interneuron,2,"MNnm07,MNnm12"
10360,802117,801220,5,DNa02,via_interneuron,2,i1 MN
10360,802117,804131,4,DNa02,via_interneuron,2,hg2 MN
10360,802117,905210,3,DNa02,via_interneuron,2,MNnm11
10360,802117,803310,3,DNa02,via_interneuron,2,MNhm43
10360,802117,803813,3,DNa02,via_interneuron,2,MNad36
10360,802117,800573,2,DNa02,via_interneuron,2,i2 MN
10360,802117,801292,2,DNa02,via_interneuron,2,b3 MN
10360,802117,801933,1,DNa02,via_interneuron,2,MNhm42
10360,802117,802152,1,DNa02,via_interneuron,2,MNnm08
10360,802117,804343,1,DNa02,via_interneuron,2,ADNM2 MN
10360,802117,802923,1,DNa02,via_interneuron,2,MNnm03
10360,802117,903852,1,DNa02,via_interneuron,2,hg3 MN
10360,802117,1050211750,1,DNa02,via_interneuron,2,"MNnm07,MNnm12"
10360,913739,801079,8,DNa02,via_interneuron,2,Sternotrochanter MN
10360,913739,838321,8,DNa02,via_interneuron,2,Tr extensor MN
10360,913739,924716,8,DNa02,via_interneuron,2,Tergotr. MN
10360,913739,817347,6,DNa02,via_interneuron,2,Tergotr. MN
10360,913739,803698,5,DNa02,via_interneuron,2,Sternotrochanter MN
10360,913739,801469,3,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,913739,909521,3,DNa02,via_interneuron,2,Tergotr. MN
10360,913739,815854,1,DNa02,via_interneuron,2,Sternal adductor MN
10360,913739,804866,1,DNa02,via_interneuron,2,Tergotr. MN
10360,909095,811652,7,DNa02,via_interneuron,2,Fe reductor MN
10360,909095,806898,7,DNa02,via_interneuron,2,Fe reductor MN
10360,909095,820110,7,DNa02,via_interneuron,2,Ta levator MN
10360,909095,804257,7,DNa02,via_interneuron,2,Ti extensor MN
10360,909095,803830,7,DNa02,via_interneuron,2,Fe reductor MN
10360,909095,810535,5,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,909095,802072,5,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,909095,817509,4,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,909095,835074,3,DNa02,via_interneuron,2,Fe reductor MN
10360,909095,805745,2,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,909095,801824,1,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,909095,815678,1,DNa02,via_interneuron,2,Ti extensor MN
10360,909095,817595,1,DNa02,via_interneuron,2,Fe reductor MN
10360,907005,800578,7,DNa02,via_interneuron,2,Fe reductor MN
10360,907005,800504,7,DNa02,via_interneuron,2,Sternotrochanter MN
10360,907005,800851,7,DNa02,via_interneuron,2,Sternotrochanter MN
10360,907005,802251,7,DNa02,via_interneuron,2,MNad34
10360,907005,816501,7,DNa02,via_interneuron,2,MNhl02
10360,907005,800175,7,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,907005,904657,7,DNa02,via_interneuron,2,Sternotrochanter MN
10360,907005,924167,7,DNa02,via_interneuron,2,STTMm
10360,907005,802407,6,DNa02,via_interneuron,2,Sternotrochanter MN
10360,907005,830847,6,DNa02,via_interneuron,2,STTMm
10360,907005,807160,6,DNa02,via_interneuron,2,MNhl01
10360,907005,802295,5,DNa02,via_interneuron,2,Ti flexor MN
10360,907005,801548,5,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,907005,811400,4,DNa02,via_interneuron,2,MNxm02
10360,907005,801768,3,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,907005,804919,2,DNa02,via_interneuron,2,Ti flexor MN
10360,907005,909078,2,DNa02,via_interneuron,2,Tr extensor MN
10360,907005,800928,2,DNa02,via_interneuron,2,ps1 MN
10360,907005,902492,2,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,907005,813755,2,DNa02,via_interneuron,2,Tergotr. MN
10360,907005,800541,1,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,907005,800875,1,DNa02,via_interneuron,2,MNad33
10360,907005,804078,1,DNa02,via_interneuron,2,MNhl29
10360,907005,803704,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,907005,801715,1,DNa02,via_interneuron,2,Sternal posterior rotator MN
10360,907005,830480,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,802276,801813,7,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802276,801946,7,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,802276,856359,6,DNa02,via_interneuron,2,Sternotrochanter MN
10360,802276,824223,5,DNa02,via_interneuron,2,STTMm
10360,802276,804405,2,DNa02,via_interneuron,2,Ti flexor MN
10360,802276,903844,2,DNa02,via_interneuron,2,MNml80
10360,802276,909371,2,DNa02,via_interneuron,2,Sternal adductor MN
10360,802276,800230,1,DNa02,via_interneuron,2,MNml82
10360,802276,805568,1,DNa02,via_interneuron,2,Acc. ti flexor MN
10360,802276,807987,1,DNa02,via_interneuron,2,
10360,802276,819203,1,DNa02,via_interneuron,2,Tr flexor MN
10360,802276,814942,1,DNa02,via_interneuron,2,Tr extensor MN
10360,803664,802659,7,DNa02,via_interneuron,2,MNhm03
10360,803664,801137,7,DNa02,via_interneuron,2,b2 MN
10360,803664,800241,3,DNa02,via_interneuron,2,hg1 MN
10360,803664,800621,3,DNa02,via_interneuron,2,Ti extensor MN
10360,803664,800917,2,DNa02,via_interneuron,2,hg1 MN
10360,803664,800637,1,DNa02,via_interneuron,2,i1 MN
10360,803664,800190,1,DNa02,via_interneuron,2,MNwm35
10360,810883,801469,7,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,810883,801918,7,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,810883,801824,7,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,810883,810535,7,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,810883,802072,7,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,810883,805745,7,DNa02,via_interneuron,2,Tergopleural/Pleural promotor MN
10360,810883,811652,4,DNa02,via_interneuron,2,Fe reductor MN
10360,810883,803314,3,DNa02,via_interneuron,2,Pleural remotor/abductor MN
10360,810883,815854,1,DNa02,via_interneuron,2,Sternal adductor MN
10360,810883,820110,1,DNa02,via_interneuron,2,Ta levator MN
10360,810883,807873,1,DNa02,via_interneuron,2,Acc. tr flexor MN
10360,810883,810098,1,DNa02,via_interneuron,2,Ti flexor MN
10360,809747,801267,7,DNa02,via_interneuron,2,MNhl02
10360,809747,903090,7,DNa02,via_interneuron,2,MNhl62
10360,809747,906235,7,DNa02,via_interneuron,2,Sternal anterior rotator MN
10360,809747,801148,7,DNa02,via_interneuron,2,Sternotrochanter MN
10360,809747,801335,7,DNa02,via_interneuron,2,MNhl59
10360,809747,801090,7,DNa02,via_interneuron,2,Sternotrochanter MN
10360,809747,801375,7,DNa02,via_interneuron,2,Sternotrochanter MN
